name,uri
Michael Gambon,http://shakespeare.acropolis.org.uk/people/Michael+Gambon
Michael Gardiner,http://shakespeare.acropolis.org.uk/people/Michael+Gardiner
Michael Gaunt,http://shakespeare.acropolis.org.uk/people/Michael+Gaunt
Michael Godfrey,http://shakespeare.acropolis.org.uk/people/Michael+Godfrey
Michael Goldie,http://shakespeare.acropolis.org.uk/people/Michael+Goldie
Michael Goodliffe,http://shakespeare.acropolis.org.uk/people/Michael+Goodliffe
Michael Gough,http://dbpedia.org/resource/Michael_Gough
Michael Gough ,http://dbpedia.org/resource/Michael_Gough
Michael Graham,http://shakespeare.acropolis.org.uk/people/Michael+Graham
Michael Graham Cox,http://dbpedia.org/resource/Michael_Graham_Cox
Michael Grandage,http://shakespeare.acropolis.org.uk/people/Michael+Grandage
Michael Greatorex,http://shakespeare.acropolis.org.uk/people/Michael+Greatorex
Michael Harbour,http://shakespeare.acropolis.org.uk/people/Michael+N.+Harbour
Michael Hayes,http://shakespeare.acropolis.org.uk/people/Michael+Hayes
Michael Heath,http://shakespeare.acropolis.org.uk/people/Michael+Heath
Michael Hitchman,http://shakespeare.acropolis.org.uk/people/Michael+Hitchman
Michael Hordern,http://dbpedia.org/resource/Michael_Hordern
Michael Ingham,http://shakespeare.acropolis.org.uk/people/Michael+Ingham
Michael J. Cox,http://shakespeare.acropolis.org.uk/people/Michael+J.+Cox
Michael James Cox,http://shakespeare.acropolis.org.uk/people/Michael+James+Cox
Michael Jayston,http://shakespeare.acropolis.org.uk/people/Michael+Jayston
Michael Jenkinson,http://shakespeare.acropolis.org.uk/people/Michael+Jenkinson
Michael Kahn,http://shakespeare.acropolis.org.uk/people/Michael+Kahn
Michael Kilgarriff,http://shakespeare.acropolis.org.uk/people/Michael+Kilgarriff
Michael Kitchen,http://dbpedia.org/resource/Michael_Kitchen
Michael Kustow,http://shakespeare.acropolis.org.uk/people/Michael+Kustow
Michael Legge ,http://dbpedia.org/resource/Michael_Legge_(actor)
Michael Lewis,http://shakespeare.acropolis.org.uk/people/Michael+Lewis
Michael Lumsden,http://shakespeare.acropolis.org.uk/people/Michael+Lumsden
Michael Maloney,http://dbpedia.org/resource/Michael_Maloney
Michael McKevitt,http://shakespeare.acropolis.org.uk/people/Michael+McKevitt
Michael McStay,http://shakespeare.acropolis.org.uk/people/Michael+McStay
Michael Miller,http://shakespeare.acropolis.org.uk/people/Michael+Miller
Michael Murray,http://shakespeare.acropolis.org.uk/people/Michael+Murray
Michael N. Harbour,http://shakespeare.acropolis.org.uk/people/Michael+N.+Harbour
Michael Newby,http://shakespeare.acropolis.org.uk/people/Michael+Newby
Michael O'Hagan,http://shakespeare.acropolis.org.uk/people/Michael+O+Hagan
Michael Packer,http://shakespeare.acropolis.org.uk/people/Michael+Packer
Michael Pennington,http://dbpedia.org/resource/Michael_Pennington
Michael Petheram,http://shakespeare.acropolis.org.uk/people/Michael+Petheram
Michael Poole,http://shakespeare.acropolis.org.uk/people/Michael+Poole
Michael Quinto,http://shakespeare.acropolis.org.uk/people/Michael+Quinto
Michael Redgrave,http://dbpedia.org/resource/Michael_Redgrave
Michael Redington,http://shakespeare.acropolis.org.uk/people/Michael+Redington
Michael Robbins,http://shakespeare.acropolis.org.uk/people/Michael+Robbins
Michael Rose,http://shakespeare.acropolis.org.uk/people/Michael+Rose
Michael Shannon,http://shakespeare.acropolis.org.uk/people/Michael+Shannon
Michael Sheen,http://shakespeare.acropolis.org.uk/people/Michael+Sheen
Michael Siberry,http://shakespeare.acropolis.org.uk/people/Michael+Siberry
Michael Simkins,http://dbpedia.org/resource/Michael_Simkins
Michael Simpson,http://shakespeare.acropolis.org.uk/people/Michael+Simpson
Michael Smiley,http://shakespeare.acropolis.org.uk/people/Michael+Smiley
Michael Spice,http://shakespeare.acropolis.org.uk/people/Michael+Spice
Michael Steer,http://shakespeare.acropolis.org.uk/people/Michael+Steer
Michael Thomas,http://dbpedia.org/resource/Michael_Thomas_(actor)
Michael Tudor Barnes,http://shakespeare.acropolis.org.uk/people/Michael+Tudor+Barnes
Michael Wakelin,http://shakespeare.acropolis.org.uk/people/Michael+Wakelin
Michael Walker,http://shakespeare.acropolis.org.uk/people/Michael+Walker
Michael Wells,http://shakespeare.acropolis.org.uk/people/Michael+Wells
Michael Wildman,http://shakespeare.acropolis.org.uk/people/Michael+Wildman
Michael Williams ,http://dbpedia.org/resource/Michael_Williams_(actor)
Michael Wood ,http://dbpedia.org/resource/Michael_Wood_(academic)
Michael York,http://dbpedia.org/resource/Michael_York_(actor)
Michele Clement,http://shakespeare.acropolis.org.uk/people/Michele+Clement
Michele Dotrice,http://dbpedia.org/resource/Michele_Dotrice
Michele Roberts,http://shakespeare.acropolis.org.uk/people/Michele+Roberts
Michelle Bonnard,http://dbpedia.org/resource/Michelle_Bonnard
Michelle Finch,http://shakespeare.acropolis.org.uk/people/Michelle+Finch
Mici Plwm,http://shakespeare.acropolis.org.uk/people/Mici+Plwm
Mick Webb,http://shakespeare.acropolis.org.uk/people/Mick+Webb
Mike Gwilym,http://dbpedia.org/resource/Mike_Gwilym
Mike Hayward,http://shakespeare.acropolis.org.uk/people/Mike+Hayward
Mike Lewin,http://shakespeare.acropolis.org.uk/people/Mike+Lewin
Mike Steer,http://shakespeare.acropolis.org.uk/people/Mike+Steer
Miles Anderson,http://shakespeare.acropolis.org.uk/people/Miles+Anderson
Miles Malleson,http://dbpedia.org/resource/Miles_Malleson
Millicent Martin,http://shakespeare.acropolis.org.uk/people/Millicent+Martin
Milo O'Shea,http://shakespeare.acropolis.org.uk/people/Milo+O'Shea
Milton Rosmer,http://shakespeare.acropolis.org.uk/people/Milton+Rosmer
Mina Anwar,http://shakespeare.acropolis.org.uk/people/Mina+Anwar
Miranda Foster,http://shakespeare.acropolis.org.uk/people/Miranda+Foster
Miriam Margolyes,http://shakespeare.acropolis.org.uk/people/Miriam+Margolyes
Mohammad Shamsi,http://shakespeare.acropolis.org.uk/people/Mohammad+Shamsi
Moir Leslie,http://shakespeare.acropolis.org.uk/people/Moir+Leslie
Moira Lister,http://dbpedia.org/resource/Moira_Lister
Mona Hammond,http://dbpedia.org/resource/Mona_Hammond
Morag Massey,http://shakespeare.acropolis.org.uk/people/Morag+Massey
Morfudd Huws,http://shakespeare.acropolis.org.uk/people/Morfudd+Huws
Mrs Robb,http://shakespeare.acropolis.org.uk/people/Mrs+Robb
Muriel Pavlow,http://dbpedia.org/resource/Muriel_Pavlow
Murray Brown,http://shakespeare.acropolis.org.uk/people/Murray+Brown
Myfanwy Talog,http://shakespeare.acropolis.org.uk/people/Myfanwy+Talog
Myles Reithermann,http://shakespeare.acropolis.org.uk/people/Myles+Reithermann
Nadia Molinari,http://shakespeare.acropolis.org.uk/people/Nadia+Molinari
Nadine Marshall,http://dbpedia.org/resource/Nadine_Marshall
Nadine Rossi,http://shakespeare.acropolis.org.uk/people/Nadine+Rossi
Nan Marriott-Watson,http://shakespeare.acropolis.org.uk/people/Nan+Marriott-Watson
Nancie Jackson,http://shakespeare.acropolis.org.uk/people/Nancie+Jackson
Nancy Thomas,http://shakespeare.acropolis.org.uk/people/Nancy+Thomas
Narissa Knights,http://shakespeare.acropolis.org.uk/people/Narissa+Knights
Nat Jackley,http://dbpedia.org/resource/Nat_Jackley
Natalie Kent,http://shakespeare.acropolis.org.uk/people/Natalie+Kent
Natalya Orlova,http://shakespeare.acropolis.org.uk/people/Natalya+Orlova
Natasha Kroll,http://shakespeare.acropolis.org.uk/people/Natasha+Kroll
Natasha Little,http://shakespeare.acropolis.org.uk/people/Natasha+Little
Natasha Parry,http://dbpedia.org/resource/Natasha_Parry
Natasha Pyne,http://shakespeare.acropolis.org.uk/people/Natasha+Pyne
Ndidi Ama,http://shakespeare.acropolis.org.uk/people/Ndidi+Ama
Neal Foster,http://shakespeare.acropolis.org.uk/people/Neal+Foster
Ned Chaillet,http://shakespeare.acropolis.org.uk/people/Ned+Chaillet
Neil Brand,http://shakespeare.acropolis.org.uk/people/Neil+Brand
Neil Dudgeon,http://shakespeare.acropolis.org.uk/people/Neil+Dudgeon
Neil McCarthy,http://shakespeare.acropolis.org.uk/people/Neil+McCarthy
Neil McCaul,http://shakespeare.acropolis.org.uk/people/Neil+McCaul
Neil Pittaway,http://shakespeare.acropolis.org.uk/people/Neil+Pittaway
Neil Pollard,http://shakespeare.acropolis.org.uk/people/Neil+Pollard
Neil Stacy,http://shakespeare.acropolis.org.uk/people/Neil+Stacy
Neil Swettenham,http://shakespeare.acropolis.org.uk/people/Neil+Swettenham
Nerys Hughes,http://dbpedia.org/resource/Nerys_Hughes
Nevill Coghill,http://shakespeare.acropolis.org.uk/people/Nevill+Coghill
Neville Barber,http://shakespeare.acropolis.org.uk/people/Neville+Barber
Neville Becker,http://shakespeare.acropolis.org.uk/people/Neville+Becker
Neville Jason,http://shakespeare.acropolis.org.uk/people/Neville+Jason
Newton Blick,http://shakespeare.acropolis.org.uk/people/Newton+Blick
Nia Roberts ,http://dbpedia.org/resource/Nia_Roberts_(actress)
Niall Padden,http://shakespeare.acropolis.org.uk/people/Niall+Padden
Niamh Cusack,http://shakespeare.acropolis.org.uk/people/Niamh+Cusack
Nicholas Amer,http://shakespeare.acropolis.org.uk/people/Nicholas+Amer
Nicholas Boulton ,http://dbpedia.org/resource/Nicholas_Boulton_(actor)
Nicholas Charles,http://shakespeare.acropolis.org.uk/people/Nicholas+Charles
Nicholas Coppin,http://shakespeare.acropolis.org.uk/people/Nicholas+Coppin
Nicholas Courtney,http://shakespeare.acropolis.org.uk/people/Nicholas+Courtney
Nicholas Dashwood,http://shakespeare.acropolis.org.uk/people/Nicholas+Dashwood
Nicholas Elliott,http://shakespeare.acropolis.org.uk/people/Nicholas+Elliott
Nicholas Farrell,http://shakespeare.acropolis.org.uk/people/Nicholas+Farrell
Nicholas Garland,http://shakespeare.acropolis.org.uk/people/Nicholas+Garland
Nicholas Gecks,http://dbpedia.org/resource/Nicholas_Gecks
Nicholas Jones ,http://dbpedia.org/resource/Nicholas_Jones_(actor)
Nicholas Kaby,http://shakespeare.acropolis.org.uk/people/Nicholas+Kaby
Nicholas Le Prevost,http://shakespeare.acropolis.org.uk/people/Nicholas+Le+Prevost
Nicholas Light,http://shakespeare.acropolis.org.uk/people/Nicholas+Light
Nicholas R. Bailey,http://shakespeare.acropolis.org.uk/people/Nicholas+R.+Bailey
Nicholas Rowe ,http://dbpedia.org/resource/Nicholas_Rowe_(actor)
Nicholas Selby,http://shakespeare.acropolis.org.uk/people/Nicholas+Selby
Nicholas Tudor,http://shakespeare.acropolis.org.uk/people/Nicholas+Tudor
Nicholas Woodeston,http://shakespeare.acropolis.org.uk/people/Nicholas+Woodeston
Nicholas Young,http://shakespeare.acropolis.org.uk/people/Nicholas+Young
Nick Bicat,http://shakespeare.acropolis.org.uk/people/Nick+Bicat
Nick Blanche,http://shakespeare.acropolis.org.uk/people/Nick+Blanche
Nick Brimble,http://dbpedia.org/resource/Nick_Brimble
Nick Burnell,http://shakespeare.acropolis.org.uk/people/Nick+Burnell
Nick Cox,http://shakespeare.acropolis.org.uk/people/Nick+Cox
Nick Fraser,http://shakespeare.acropolis.org.uk/people/Nick+Fraser
Nick Hall,http://shakespeare.acropolis.org.uk/people/Nick+Hall
Nick Malinowski,http://shakespeare.acropolis.org.uk/people/Nick+Malinowski
Nick Nagnall,http://shakespeare.acropolis.org.uk/people/Nick+Nagnall
Nick Reding,http://dbpedia.org/resource/Nick_Reding_(actor)
Nick Reding ,http://dbpedia.org/resource/Nick_Reding_(actor)
Nick Sayce,http://shakespeare.acropolis.org.uk/people/Nick+Sayce
Nickolas Grace,http://dbpedia.org/resource/Nickolas_Grace
Nicky Henson,http://dbpedia.org/resource/Nicky_Henson
Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
Nicola Goodchild,http://shakespeare.acropolis.org.uk/people/Nicola+Goodchild
Nicola Keen,http://shakespeare.acropolis.org.uk/people/Nicola+Keen
Nicola Redmond,http://shakespeare.acropolis.org.uk/people/Nicola+Redmond
Nicolas Chagrin,http://shakespeare.acropolis.org.uk/people/Nicolas+Chagrin
Nicolas Gaster,http://shakespeare.acropolis.org.uk/people/Nicolas+Gaster
Nicolas Tennant,http://shakespeare.acropolis.org.uk/people/Nicolas+Tennant
Nicole Forster,http://shakespeare.acropolis.org.uk/people/Nicole+Forster
Nicolette Bernard,http://shakespeare.acropolis.org.uk/people/Nicolette+Bernard
Nigel Anthony,http://shakespeare.acropolis.org.uk/people/Nigel+Anthony
Nigel Bryant,http://shakespeare.acropolis.org.uk/people/Nigel+Bryant
Nigel Davenport,http://dbpedia.org/resource/Nigel_Davenport
Nigel Gomm,http://shakespeare.acropolis.org.uk/people/Nigel+Gomm
Nigel Graham,http://shakespeare.acropolis.org.uk/people/Nigel+Graham
Nigel Hawthorne,http://dbpedia.org/resource/Nigel_Hawthorne
Nigel Lambert,http://dbpedia.org/resource/Nigel_Lambert
Nigel Martin Davey,http://shakespeare.acropolis.org.uk/people/Nigel+Martin+Davey
Nigel Nobes,http://shakespeare.acropolis.org.uk/people/Nigel+Nobes
Nigel Planer,http://shakespeare.acropolis.org.uk/people/Nigel+Planer
Nigel Robson,http://shakespeare.acropolis.org.uk/people/Nigel+Robson
Nigel Sharpe,http://shakespeare.acropolis.org.uk/people/Nigel+Sharpe
Nigel Stock ,http://dbpedia.org/resource/Nigel_Stock_(actor)
Nigel Terry,http://dbpedia.org/resource/Nigel_Terry
Nigel Williams,http://shakespeare.acropolis.org.uk/people/Nigel+Williams
Nikki Amuka-Bird,http://dbpedia.org/resource/Nikki_Amuka-Bird
Nikolai Serebryakov,http://shakespeare.acropolis.org.uk/people/Nikolai+Serebryakov
Nikolas Grace,http://shakespeare.acropolis.org.uk/people/Nikolas+Grace
Nikolas Simmonds,http://shakespeare.acropolis.org.uk/people/Nikolas+Simmonds
Nimmy March,http://dbpedia.org/resource/Nimmy_March
Nina Sosanya,http://shakespeare.acropolis.org.uk/people/Nina+Sosanya
Nina Wadia,http://shakespeare.acropolis.org.uk/people/Nina+Wadia
Ninette de Valois,http://shakespeare.acropolis.org.uk/people/Ninette+de+Valois
Nita Howard,http://shakespeare.acropolis.org.uk/people/Nita+Howard
Nitin Ganatra,http://shakespeare.acropolis.org.uk/people/Nitin+Ganatra
Noel Hood,http://shakespeare.acropolis.org.uk/people/Noel+Hood
Noel Howlett,http://shakespeare.acropolis.org.uk/people/Noel+Howlett
Noel Johnson,http://dbpedia.org/resource/Noel_Johnson
Noel Thorpe Tracey,http://shakespeare.acropolis.org.uk/people/Noel+Thorpe+Tracey
Noni Lewis,http://shakespeare.acropolis.org.uk/people/Noni+Lewis
Noreen Kershaw,http://shakespeare.acropolis.org.uk/people/Noreen+Kershaw
Norman Claridge,http://www.wikidata.org/entity/Q3343750
Norman Eschle,http://shakespeare.acropolis.org.uk/people/Norman+Eschle
Norman Maen,http://shakespeare.acropolis.org.uk/people/Norman+Maen
Norman McCandlish,http://shakespeare.acropolis.org.uk/people/Norman+McCandlish
Norman Rodway,http://dbpedia.org/resource/Norman_Rodway
Norman Rossington,http://dbpedia.org/resource/Norman_Rossington
Norman Rutherford,http://shakespeare.acropolis.org.uk/people/Norman+Rutherford
Norman Shelley,http://dbpedia.org/resource/Norman_Shelley
Norman Tyrrell,http://shakespeare.acropolis.org.uk/people/Norman+Tyrrell
Norman Vertigan,http://shakespeare.acropolis.org.uk/people/Norman+Vertigan
Norman Wooland,http://shakespeare.acropolis.org.uk/people/Norman+Wooland
O.B. Clarence,http://dbpedia.org/resource/O.B._Clarence
Odette Barrow,http://shakespeare.acropolis.org.uk/people/Odette+Barrow
Oengus MacNamara,http://shakespeare.acropolis.org.uk/people/Oengus+MacNamara
Olaf Pooley,http://dbpedia.org/resource/Olaf_Pooley
Olga Lindo,http://shakespeare.acropolis.org.uk/people/Olga+Lindo
Olive Harris,http://shakespeare.acropolis.org.uk/people/Olive+Harris
Oliver Bayldon,http://shakespeare.acropolis.org.uk/people/Oliver+Bayldon
Oliver Burt,http://shakespeare.acropolis.org.uk/people/Oliver+Burt
Oliver Cotton,http://shakespeare.acropolis.org.uk/people/Oliver+Cotton
Olivera Gajic,http://shakespeare.acropolis.org.uk/people/Olivera+Gajic
Olivia Colman,http://shakespeare.acropolis.org.uk/people/Olivia+Colman
Olivia Seligman,http://shakespeare.acropolis.org.uk/people/Olivia+Seligman
Olwen May,http://shakespeare.acropolis.org.uk/people/Olwen+May
Orlando Gough,http://shakespeare.acropolis.org.uk/people/Orlando+Gough
Oscar James,http://shakespeare.acropolis.org.uk/people/Oscar+James
Oscar Quitak,http://dbpedia.org/resource/Oscar_Quitak
Otis Erhvero,http://shakespeare.acropolis.org.uk/people/Otis+Erhvero
Owen Berry,http://shakespeare.acropolis.org.uk/people/Owen+Berry
Owen Brannigan,http://shakespeare.acropolis.org.uk/people/Owen+Brannigan
Owen Holder,http://shakespeare.acropolis.org.uk/people/Owen+Holder
Oz Clarke,http://shakespeare.acropolis.org.uk/people/Oz+Clarke
Packy Lee,http://shakespeare.acropolis.org.uk/people/Packy+Lee
Paddy Cuneen,http://shakespeare.acropolis.org.uk/people/Paddy+Cuneen
Paddy Navin,http://shakespeare.acropolis.org.uk/people/Paddy+Navin
Paddy Ward,http://shakespeare.acropolis.org.uk/people/Paddy+Ward
Pam Meager,http://shakespeare.acropolis.org.uk/people/Pam+Meager
Pamela Alan,http://shakespeare.acropolis.org.uk/people/Pamela+Alan
Pamela Craig,http://shakespeare.acropolis.org.uk/people/Pamela+Craig
Pamela Moiseiwitsch,http://shakespeare.acropolis.org.uk/people/Pamela+Moiseiwitsch
Pamela Ruddock,http://shakespeare.acropolis.org.uk/people/Pamela+Ruddock
Paola Dionisotti,http://shakespeare.acropolis.org.uk/people/Paola+Dionisotti
Pat Connell,http://shakespeare.acropolis.org.uk/people/Pat+Connell
Pat Gorman,http://shakespeare.acropolis.org.uk/people/Pat+Gorman
Pat Keen,http://dbpedia.org/resource/Pat_Keen
Pat Pryor,http://shakespeare.acropolis.org.uk/people/Pat+Pryor
Paterson Joseph,http://dbpedia.org/resource/Paterson_Joseph
Patience Tomlinson,http://shakespeare.acropolis.org.uk/people/Patience+Tomlinson
Patricia Brent,http://shakespeare.acropolis.org.uk/people/Patricia+Brent
Patricia Cree,http://shakespeare.acropolis.org.uk/people/Patricia+Cree
Patricia Gallimore,http://shakespeare.acropolis.org.uk/people/Patricia+Gallimore
Patricia Hayes,http://dbpedia.org/resource/Patricia_Hayes
Patricia Heneghan,http://shakespeare.acropolis.org.uk/people/Patricia+Heneghan
Patricia Kerrigan,http://shakespeare.acropolis.org.uk/people/Patricia+Kerrigan
Patricia Kerry,http://shakespeare.acropolis.org.uk/people/Patricia+Kerry
Patricia Kneale,http://dbpedia.org/resource/Patricia_Kneale
Patricia Morison,http://shakespeare.acropolis.org.uk/people/Patricia+Morison
Patricia Routledge,http://dbpedia.org/resource/Patricia_Routledge
Patrick Alexander,http://shakespeare.acropolis.org.uk/people/Patrick+Alexander
Patrick Allen,http://dbpedia.org/resource/Patrick_Allen
Patrick Baladi,http://shakespeare.acropolis.org.uk/people/Patrick+Baladi
Patrick Barlow,http://shakespeare.acropolis.org.uk/people/Patrick+Barlow
Patrick Barr,http://dbpedia.org/resource/Patrick_Barr
Patrick Brennan,http://shakespeare.acropolis.org.uk/people/Patrick+Brennan
