Programme Number,Cast or Crew?,Person/Group Name,Role,Person/Group URI
94WT5196,cast,Adjoa Andoh,Contributor,http://shakespeare.acropolis.org.uk/people/Adjoa+Andoh
94WT5196,cast,Pippa Hinchley,Contributor,http://shakespeare.acropolis.org.uk/people/Pippa+Hinchley
94WT5196,cast,Nerys Hughes,Contributor,http://dbpedia.org/resource/Nerys_Hughes
94WT5196,cast,Noreen Kershaw,Contributor,http://shakespeare.acropolis.org.uk/people/Noreen+Kershaw
94WT5196,cast,Ian McKellen,Contributor,http://dbpedia.org/resource/Ian_McKellen
94WT5196,cast,Juliet Stevenson,Contributor,http://shakespeare.acropolis.org.uk/people/Juliet+Stevenson
94WT5196,cast,Barrie Rutter,Contributor,http://shakespeare.acropolis.org.uk/people/Barrie+Rutter
94WT5196,cast,Samuel West,Contributor,http://shakespeare.acropolis.org.uk/people/Samuel+West
94WT5196,cast,Sujata Bhatt,Contributor,http://shakespeare.acropolis.org.uk/people/Sujata+Bhatt
94WT5196,cast,Wendy Cope,Contributor,http://shakespeare.acropolis.org.uk/people/Wendy+Cope
94WT5196,cast,Gavin Ewart,Contributor,http://shakespeare.acropolis.org.uk/people/Gavin+Ewart
94WT5196,cast,Alan Jenkins,Contributor,http://shakespeare.acropolis.org.uk/people/Alan+Jenkins
94WT5196,cast,Liz Lochhead,Contributor,http://shakespeare.acropolis.org.uk/people/Liz+Lochhead
94WT5196,cast,Grace Nichols,Contributor,http://shakespeare.acropolis.org.uk/people/Grace+Nichols
94WT5321,cast,Gareth Owen,Presenter,http://shakespeare.acropolis.org.uk/people/Gareth+Owen
94WT5321,crew,Sara Davies,Producer,http://shakespeare.acropolis.org.uk/people/Sara+Davies
94WT5321,cast,Tim Pigott-Smith,Contributor,http://dbpedia.org/resource/Tim_Pigott-Smith
94WT5384,cast,Gareth Owen,Presenter,http://shakespeare.acropolis.org.uk/people/Gareth+Owen
94WT5384,crew,Sally Marmion,Producer,http://shakespeare.acropolis.org.uk/people/Sally+Marmion
94WT5384,cast,Brian Gear,Contributor,http://shakespeare.acropolis.org.uk/people/Brian+Gear
94WT5384,cast,Sally Cookson,Contributor,http://shakespeare.acropolis.org.uk/people/Sally+Cookson
94WT5384,cast,Simon Armitage,Contributor,http://shakespeare.acropolis.org.uk/people/Simon+Armitage
94WT5388,cast,Gareth Owen,Presenter,http://shakespeare.acropolis.org.uk/people/Gareth+Owen
94WT5388,crew,Sara Davies,Producer,http://shakespeare.acropolis.org.uk/people/Sara+Davies
94WT5388,cast,Elizabeth Bell,Contributor,http://shakespeare.acropolis.org.uk/people/Elizabeth+Bell
94WT5388,cast,Peter Kelly,Contributor,http://shakespeare.acropolis.org.uk/people/Peter+Kelly
94WT5388,cast,Bill Wallis,Contributor,http://shakespeare.acropolis.org.uk/people/Bill+Wallis
64SX6120,cast,Hal Gould,Julius Caesar,http://shakespeare.acropolis.org.uk/people/Hal+Gould
64SX6120,crew,Martin Jenkins,Director,http://shakespeare.acropolis.org.uk/people/Martin+Jenkins
64SX6120,cast,Richard Dreyfuss,Mark Antony,http://shakespeare.acropolis.org.uk/people/Richard+Dreyfuss
64SX6120,crew,Martin Jenkins,Producer,http://shakespeare.acropolis.org.uk/people/Martin+Jenkins
64SX6120,cast,John Vickery,Decius Brutus,http://shakespeare.acropolis.org.uk/people/John+Vickery
64SX6120,crew,Derek Oldfield,Music,http://shakespeare.acropolis.org.uk/people/Derek+Oldfield
64SX6120,cast,John de Lancie,Caius Cassius,http://shakespeare.acropolis.org.uk/people/John+de+Lancie
64SX6120,cast,Jobeth Williams,Portia,http://shakespeare.acropolis.org.uk/people/Jobeth+Williams
64SX6120,cast,Andrew White,Strato,http://shakespeare.acropolis.org.uk/people/Andrew+White
64SX6120,cast,Andrew White,Lucius,http://shakespeare.acropolis.org.uk/people/Andrew+White
64SX6120,cast,Arthur Hanket,Cinna the Poet,http://shakespeare.acropolis.org.uk/people/Arthur+Hanket
64SX6120,cast,Ayre Gross,Octavius Caesar,http://shakespeare.acropolis.org.uk/people/Ayre+Gross
64SX6120,cast,Basil Langton,Caius Ligarius,http://shakespeare.acropolis.org.uk/people/Basil+Langton
64SX6120,cast,Basil Langton,Soothsayer,http://shakespeare.acropolis.org.uk/people/Basil+Langton
64SX6120,cast,Bonnie Bedelia,Calphurnia,http://shakespeare.acropolis.org.uk/people/Bonnie+Bedelia
64SX6120,cast,David Birney,Metellus Cimber,http://shakespeare.acropolis.org.uk/people/David+Birney
64SX6120,cast,George Murdock,Cicero,http://shakespeare.acropolis.org.uk/people/George+Murdock
64SX6120,cast,George Murdock,Messala,http://shakespeare.acropolis.org.uk/people/George+Murdock
64SX6120,cast,Jack Coleman,Casca,http://shakespeare.acropolis.org.uk/people/Jack+Coleman
64SX6120,cast,Jim Morrison,Cobbler,http://shakespeare.acropolis.org.uk/people/Jim+Morrison
64SX6120,cast,Jim Morrison,Titinius,http://shakespeare.acropolis.org.uk/people/Jim+Morrison
64SX6120,cast,John Randolph,Artemidorus,http://shakespeare.acropolis.org.uk/people/John+Randolph
64SX6120,cast,John Randolph,Flavius,http://shakespeare.acropolis.org.uk/people/John+Randolph
64SX6120,cast,John Vickery,Lucilius,http://shakespeare.acropolis.org.uk/people/John+Vickery
64SX6120,cast,Kelsey Grammer,Murellus,http://shakespeare.acropolis.org.uk/people/Kelsey+Grammer
64SX6120,cast,Lee Arenberg,Claudio,http://shakespeare.acropolis.org.uk/people/Lee+Arenberg
64SX6120,cast,Lee Arenberg,First Citizen,http://shakespeare.acropolis.org.uk/people/Lee+Arenberg
64SX6120,cast,Marnie Mosiman,Second Citizen,http://shakespeare.acropolis.org.uk/people/Marnie+Mosiman
64SX6120,cast,Paul Mercier,Trebonius,http://shakespeare.acropolis.org.uk/people/Paul+Mercier
64SX6120,cast,Paul Winfield,Pindarus,http://shakespeare.acropolis.org.uk/people/Paul+Winfield
64SX6120,cast,Paul Winfield,Servant (to Antony),http://shakespeare.acropolis.org.uk/people/Paul+Winfield
64SX6120,cast,Rudi Hornish,Cinna,http://shakespeare.acropolis.org.uk/people/Rudi+Hornish
64SX6120,cast,Stacy Keach,Marcus Brutus,http://shakespeare.acropolis.org.uk/people/Stacy+Keach
61SX2798,cast,Barrie Rutter,King Henry IV,http://shakespeare.acropolis.org.uk/people/Barrie+Rutter
61SX2798,crew,Michael Fox,Director,http://shakespeare.acropolis.org.uk/people/Michael+Fox
61SX2798,cast,Robert Glenister,Prince Henry (Hal),http://shakespeare.acropolis.org.uk/people/Robert+Glenister
61SX2798,crew,Paddy Cuneen,Music,http://shakespeare.acropolis.org.uk/people/Paddy+Cuneen
61SX2798,cast,Robert Hardy,Sir John Falstaff,http://dbpedia.org/resource/Robert_Hardy
61SX2798,cast,Bill Fellows,Henry Percy (Hotspur),http://shakespeare.acropolis.org.uk/people/Bill+Fellows
61SX2798,cast,Jane Cox,Mistress Quickly,http://shakespeare.acropolis.org.uk/people/Jane+Cox
61SX2798,cast,Andy Wear,Peto,http://shakespeare.acropolis.org.uk/people/Andy+Wear
61SX2798,cast,Antony Byrne,Lord John of Lancaster,http://shakespeare.acropolis.org.uk/people/Antony+Byrne
61SX2798,cast,Cliff Howells,Gadshill,http://shakespeare.acropolis.org.uk/people/Cliff+Howells
61SX2798,cast,Colin Prockter,Sir Walter Blunt,http://shakespeare.acropolis.org.uk/people/Colin+Prockter
61SX2798,cast,Geraldine Alexander,Lady Percy,http://shakespeare.acropolis.org.uk/people/Geraldine+Alexander
61SX2798,cast,Ioan Meredith,Owen Glendower,http://shakespeare.acropolis.org.uk/people/Ioan+Meredith
61SX2798,cast,James Tomlinson,Earl of Northumberland,http://shakespeare.acropolis.org.uk/people/James+Tomlinson
61SX2798,cast,John Lloyd Fillingham,Poins,http://shakespeare.acropolis.org.uk/people/John+Lloyd+Fillingham
61SX2798,cast,Malcolm Raeburn,Earl of Douglas,http://shakespeare.acropolis.org.uk/people/Malcolm+Raeburn
61SX2798,cast,Rob Pickavance,Richard Scroop,http://shakespeare.acropolis.org.uk/people/Rob+Pickavance
61SX2798,cast,Robert Whelan,Bardolph,http://shakespeare.acropolis.org.uk/people/Robert+Whelan
61SX2798,cast,Russell Dixon,Thomas Percy,http://shakespeare.acropolis.org.uk/people/Russell+Dixon
61SX2798,cast,Simon Green,Edmund Mortimer,http://shakespeare.acropolis.org.uk/people/Simon+Green
61SX2798,cast,Stefan Escreet,Sir Richard Vernon,http://shakespeare.acropolis.org.uk/people/Stefan+Escreet
61SX2798,cast,Vanessa Woodfine,Lady Mortimer,http://shakespeare.acropolis.org.uk/people/Vanessa+Woodfine
61SX2807,cast,Barrie Rutter,King Henry IV,http://shakespeare.acropolis.org.uk/people/Barrie+Rutter
61SX2807,crew,Michael Fox,Director,http://shakespeare.acropolis.org.uk/people/Michael+Fox
61SX2807,cast,Robert Hardy,Sir John Falstaff,http://dbpedia.org/resource/Robert_Hardy
61SX2807,crew,Paddy Cuneen,Music,http://shakespeare.acropolis.org.uk/people/Paddy+Cuneen
61SX2807,cast,Jane Cox,Mistress Quickly,http://shakespeare.acropolis.org.uk/people/Jane+Cox
61SX2807,cast,Peter Copley,Robert Shallow,http://shakespeare.acropolis.org.uk/people/Peter+Copley
61SX2807,cast,Adam Sunderland,Will,http://shakespeare.acropolis.org.uk/people/Adam+Sunderland
61SX2807,cast,Adam Sunderland,Duke of Clarence,http://shakespeare.acropolis.org.uk/people/Adam+Sunderland
61SX2807,cast,Andy Wear,Snare,http://shakespeare.acropolis.org.uk/people/Andy+Wear
61SX2807,cast,Andy Wear,Peto,http://shakespeare.acropolis.org.uk/people/Andy+Wear
61SX2807,cast,Andy Wear,Ralph Mouldy,http://shakespeare.acropolis.org.uk/people/Andy+Wear
61SX2807,cast,Antony Byrne,Prince John of Lancaster,http://shakespeare.acropolis.org.uk/people/Antony+Byrne
61SX2807,cast,Cliff Howells,Pistol,http://shakespeare.acropolis.org.uk/people/Cliff+Howells
61SX2807,cast,Frances Jeater,Doll Tearsheet,http://shakespeare.acropolis.org.uk/people/Frances+Jeater
61SX2807,cast,Geraldine Alexander,Lady Percy,http://shakespeare.acropolis.org.uk/people/Geraldine+Alexander
61SX2807,cast,James Tomlinson,Earl of Northumberland,http://shakespeare.acropolis.org.uk/people/James+Tomlinson
61SX2807,cast,John Lloyd Fillingham,Poins,http://shakespeare.acropolis.org.uk/people/John+Lloyd+Fillingham
61SX2807,cast,Keith Clifford,Rumour,http://shakespeare.acropolis.org.uk/people/Keith+Clifford
61SX2807,cast,Keith Clifford,Beadle,http://shakespeare.acropolis.org.uk/people/Keith+Clifford
61SX2807,cast,Keith Clifford,Silence,http://shakespeare.acropolis.org.uk/people/Keith+Clifford
61SX2807,cast,Lyndam Gregory,Lord Hastings,http://shakespeare.acropolis.org.uk/people/Lyndam+Gregory
61SX2807,cast,Lyndam Gregory,Duke of Gloucester,http://shakespeare.acropolis.org.uk/people/Lyndam+Gregory
61SX2807,cast,Malcolm Raeburn,Lord Bardolph,http://shakespeare.acropolis.org.uk/people/Malcolm+Raeburn
61SX2807,cast,Malcolm Raeburn,Harcourt,http://shakespeare.acropolis.org.uk/people/Malcolm+Raeburn
61SX2807,cast,Nina Wadia,Page,http://shakespeare.acropolis.org.uk/people/Nina+Wadia
61SX2807,cast,Peter Whitman,Earl of Westmoreland,http://shakespeare.acropolis.org.uk/people/Peter+Whitman
61SX2807,cast,Peter Whitman,Davy,http://shakespeare.acropolis.org.uk/people/Peter+Whitman
61SX2807,cast,Rob Pickavance,Scroop,http://shakespeare.acropolis.org.uk/people/Rob+Pickavance
61SX2807,cast,Robert Glenister,Prince Henry,http://shakespeare.acropolis.org.uk/people/Robert+Glenister
61SX2807,cast,Robert Whelan,Bardolph,http://shakespeare.acropolis.org.uk/people/Robert+Whelan
61SX2807,cast,Russell Dixon,Lord Chief Justice,http://shakespeare.acropolis.org.uk/people/Russell+Dixon
61SX2807,cast,Stefan Escreet,Lord Mowbray,http://shakespeare.acropolis.org.uk/people/Stefan+Escreet
61SX2807,cast,Wyllie Longmore,Morton,http://shakespeare.acropolis.org.uk/people/Wyllie+Longmore
61SX2807,cast,Wyllie Longmore,Earl of Warwick,http://shakespeare.acropolis.org.uk/people/Wyllie+Longmore
95WT5481,cast,Josie Lawrence,Contributor,http://shakespeare.acropolis.org.uk/people/Josie+Lawrence
95WT5481,crew,Mary Ward-Lowery,Director,http://shakespeare.acropolis.org.uk/people/Mary+Ward-Lowery
95WT5481,cast,John Nettles,Contributor,http://dbpedia.org/resource/John_Nettles
95WT5481,cast,David Troughton,Contributor,http://shakespeare.acropolis.org.uk/people/David+Troughton
95WT5481,cast,Michael Siberry,Contributor,http://shakespeare.acropolis.org.uk/people/Michael+Siberry
95WT5485,cast,Gareth Owen,Contributor,http://shakespeare.acropolis.org.uk/people/Gareth+Owen
95WT5485,crew,Sally Marmion,Producer,http://shakespeare.acropolis.org.uk/people/Sally+Marmion
95WT5485,cast,Patricia Gallimore,,http://shakespeare.acropolis.org.uk/people/Patricia+Gallimore
95WT5485,crew,Morag Massey,Producer,http://shakespeare.acropolis.org.uk/people/Morag+Massey
94FU4135,cast,Aled Jones,Presenter,http://shakespeare.acropolis.org.uk/people/Aled+Jones
94FU4135,cast,Steuart Bedford,Contributor,http://shakespeare.acropolis.org.uk/people/Steuart+Bedford
95WT5710,cast,Janet Suzman,Contributor,http://dbpedia.org/resource/Janet_Suzman
95WT5710,crew,Sara Davies,Producer,http://shakespeare.acropolis.org.uk/people/Sara+Davies
95WT5710,cast,Stephen Thorne,Contributor,http://shakespeare.acropolis.org.uk/people/Stephen++Thorne
94DA5729,cast,Roy North,King Edward IV,http://shakespeare.acropolis.org.uk/people/Roy+North
94DA5729,crew,Kate Rowland,Producer,http://shakespeare.acropolis.org.uk/people/Kate+Rowland
94DA5729,cast,Elizabeth Estensen,Duchess of York,http://shakespeare.acropolis.org.uk/people/Elizabeth+Estensen
94DA5729,crew,Conrad Nelson,Music,http://shakespeare.acropolis.org.uk/people/Conrad+Nelson
94DA5729,cast,Russell Dixon,Duke of Clarence,http://shakespeare.acropolis.org.uk/people/Russell+Dixon
94DA5729,cast,Andy Livingston,Earl of Derby,http://shakespeare.acropolis.org.uk/people/Andy+Livingston
94DA5729,cast,Andy Wear,Murderer,http://shakespeare.acropolis.org.uk/people/Andy+Wear
94DA5729,cast,Barrie Rutter,Duke of Gloucester,http://shakespeare.acropolis.org.uk/people/Barrie+Rutter
94DA5729,cast,Barrie Rutter,King Richard,http://shakespeare.acropolis.org.uk/people/Barrie+Rutter
94DA5729,cast,Conrad Nelson,Earl of Richmond,http://shakespeare.acropolis.org.uk/people/Conrad+Nelson
94DA5729,cast,Dave Hill,Duke of Buckingham,http://shakespeare.acropolis.org.uk/people/Dave+Hill
94DA5729,cast,Ishia Bennison,Queen Elizabeth,http://shakespeare.acropolis.org.uk/people/Ishia+Bennison
94DA5729,cast,John Lloyd Fillingham,Marquis of Dorset,http://shakespeare.acropolis.org.uk/people/John+Lloyd+Fillingham
94DA5729,cast,Laurence Evans,Murderer,http://shakespeare.acropolis.org.uk/people/Laurence+Evans
94DA5729,cast,Polly Hemingway,Queen Margaret,http://shakespeare.acropolis.org.uk/people/Polly+Hemingway
94DA5729,cast,Sally George,Lady Anne,http://shakespeare.acropolis.org.uk/people/Sally+George
94DA5729,cast,Stephen Bent,Hastings,http://shakespeare.acropolis.org.uk/people/Stephen+Bent
94DA5317,cast,Freddie Jones,Sir John Falstaff,http://shakespeare.acropolis.org.uk/people/Freddie+Jones
94DA5317,crew,David Blount,Director,http://shakespeare.acropolis.org.uk/people/David+Blount
94DA5317,cast,Miriam Margolyes,Mistress Margaret Page,http://shakespeare.acropolis.org.uk/people/Miriam+Margolyes
94DA5317,crew,Stephen Warbeck,Music,http://shakespeare.acropolis.org.uk/people/Stephen+Warbeck
94DA5317,cast,Paula Wilcox,Mistress Alice Ford,http://shakespeare.acropolis.org.uk/people/Paula+Wilcox
94DA5317,cast,Elizabeth Spriggs,Mistress Quickly,http://dbpedia.org/resource/Elizabeth_Spriggs
94DA5317,cast,Clive Merrison,Frank Ford,http://shakespeare.acropolis.org.uk/people/Clive+Merrison
94DA5317,cast,David Collings,Robert Shallow,http://dbpedia.org/resource/David_Collings
94DA5317,cast,Geoffrey Whitehead,George Page,http://shakespeare.acropolis.org.uk/people/Geoffrey+Whitehead
94DA5317,cast,Ioan Meredith,Sir Hugh Evans,http://shakespeare.acropolis.org.uk/people/Ioan+Meredith
94DA5317,cast,Nigel Anthony,Doctor Caius,http://shakespeare.acropolis.org.uk/people/Nigel+Anthony
94DA5317,cast,Peter Gunn,Abraham Slender,http://shakespeare.acropolis.org.uk/people/Peter+Gunn
954D0805,cast,Steven Berkoff,Macbeth,http://shakespeare.acropolis.org.uk/people/Steven+Berkoff
954D0805,crew,David Benedictus,Director,http://shakespeare.acropolis.org.uk/people/David+Benedictus
954D0805,cast,Linda Marlowe,Lady Macbeth,http://shakespeare.acropolis.org.uk/people/Linda+Marlowe
954D0805,crew,David Benedictus,Adapter,http://shakespeare.acropolis.org.uk/people/David+Benedictus
954D0805,cast,Samuel West,Macduff,http://shakespeare.acropolis.org.uk/people/Samuel+West
954D0805,crew,Mark Glentworth,Music,http://shakespeare.acropolis.org.uk/people/Mark+Glentworth
954D0805,cast,Timothy Walker,Malcolm,http://shakespeare.acropolis.org.uk/people/Timothy+Walker
954D0805,cast,Ian Hogg,Banquo,http://dbpedia.org/resource/Ian_Hogg_(actor)
954D0805,cast,Cleo Laine,Witch,http://shakespeare.acropolis.org.uk/people/Cleo+Laine
954D0805,cast,Craig Charles,Porter,http://shakespeare.acropolis.org.uk/people/Craig+Charles
954D0805,cast,Lee Montague,King Duncan,http://dbpedia.org/resource/Lee_Montague
94DA5515,cast,Ronald Pickup,Prospero,http://dbpedia.org/resource/Ronald_Pickup
94DA5515,crew,Sue Wilson,Producer,http://shakespeare.acropolis.org.uk/people/Sue+Wilson
94DA5515,cast,Sarah Woodward,Miranda,http://shakespeare.acropolis.org.uk/people/Sarah+Woodward
94DA5515,crew,Sue Wilson,Director,http://shakespeare.acropolis.org.uk/people/Sue+Wilson
94DA5515,cast,Richard Derrington,Ariel,http://shakespeare.acropolis.org.uk/people/Richard+Derrington
94DA5515,crew,Anthea Gomez,Music,http://shakespeare.acropolis.org.uk/people/Anthea+Gomez
94DA5515,cast,Michael Siberry,Caliban,http://shakespeare.acropolis.org.uk/people/Michael+Siberry
94DA5515,cast,Roger May,Ferdinand,http://shakespeare.acropolis.org.uk/people/Roger+May
94DA5515,cast,Andrew Branch,Adrian,http://shakespeare.acropolis.org.uk/people/Andrew+Branch
94DA5515,cast,Bill Wallis,Sebastian,http://shakespeare.acropolis.org.uk/people/Bill+Wallis
94DA5515,cast,Clifford Rose,Gonzalo,http://shakespeare.acropolis.org.uk/people/Clifford+Rose
94DA5515,cast,David Timson,Boatswain,http://shakespeare.acropolis.org.uk/people/David+Timson
94DA5515,cast,Judith Harris,Iris,http://shakespeare.acropolis.org.uk/people/Judith+Harris
94DA5515,cast,Keith Drinkel,Antonio,http://shakespeare.acropolis.org.uk/people/Keith+Drinkel
94DA5515,cast,Mary Lincoln,Juno,http://shakespeare.acropolis.org.uk/people/Mary+Lincoln
94DA5515,cast,Mary Lincoln,Ceres,http://shakespeare.acropolis.org.uk/people/Mary+Lincoln
94DA5515,cast,Norman Rodway,Stephano,http://dbpedia.org/resource/Norman_Rodway
94DA5515,cast,Peter Jeffrey,Alonso,http://dbpedia.org/resource/Peter_Jeffrey
94DA5515,cast,Philip Franks,Trinculo,http://shakespeare.acropolis.org.uk/people/Philip+Franks
96WT5999,cast,Timothy West,Contributor,http://dbpedia.org/resource/Timothy_West
96WT5999,crew,Sara Davies,Producer,http://shakespeare.acropolis.org.uk/people/Sara+Davies
96WT5999,cast,June Barrie,Contributor,http://shakespeare.acropolis.org.uk/people/June+Barrie
96WT6173,cast,Josette Simon,Contributor,http://dbpedia.org/resource/Josette_Simon
96WT6173,crew,Erin Riley,Producer,http://shakespeare.acropolis.org.uk/people/Erin+Riley
95DA7026,cast,Warren Mitchell,Shylock,http://dbpedia.org/resource/Warren_Mitchell
95DA7026,crew,Peter Kavanagh,Director,http://shakespeare.acropolis.org.uk/people/Peter+Kavanagh
95DA7026,cast,Martin Jarvis,Antonio,http://dbpedia.org/resource/Martin_Jarvis_(actor)
95DA7026,crew,Peter Kavanagh,Adapter,http://shakespeare.acropolis.org.uk/people/Peter+Kavanagh
95DA7026,cast,Samuel West,Bassanio,http://shakespeare.acropolis.org.uk/people/Samuel+West
95DA7026,crew,Barrington Pheloung,Music,http://shakespeare.acropolis.org.uk/people/Barrington+Pheloung
95DA7026,cast,Juliet Aubrey,Portia,http://dbpedia.org/resource/Juliet_Aubrey
95DA7026,cast,Ron Cook,Gratiano,http://dbpedia.org/resource/Ron_Cook
95DA7026,cast,Colin McFarlane,Prince of Morocco,http://shakespeare.acropolis.org.uk/people/Colin+McFarlane
